trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
"429S","14:02:00","14:02:00","70121","13","San Francisco Caltrain Station","0","0","40210.94301198",1
"429S","14:05:00","14:05:00","70111","14","San Francisco Caltrain Station","0","0","42904.31535652",1
"429S","14:09:00","14:09:00","70101","15","San Francisco Caltrain Station","0","0","44893.88792117",1
"429S","14:12:00","14:12:00","70091","16","San Francisco Caltrain Station","0","0","47027.46164664",1
"429S","14:16:00","14:16:00","70081","17","San Francisco Caltrain Station","0","0","49351.87850081",1
"429S","14:20:00","14:20:00","70071","18","San Francisco Caltrain Station","0","0","51124.70670460",1
"429S","14:23:00","14:23:00","70061","19","San Francisco Caltrain Station","0","0","53675.25223130",1
"429S","14:28:00","14:28:00","70051","20","San Francisco Caltrain Station","0","0","57827.71502450",1
"429S","14:33:00","14:33:00","70041","21","San Francisco Caltrain Station","0","0","60796.69153017",1
"429S","14:39:00","14:39:00","70031","22","San Francisco Caltrain Station","0","0","67471.87589919",1
"429S","14:45:00","14:45:00","70021","23","San Francisco Caltrain Station","0","0","72890.33957530",1
"429S","14:52:00","14:52:00","70011","24","San Francisco Caltrain Station","0","0","75413.48537542",1
"437S","19:08:00","19:08:00","70261","1","San Francisco Caltrain Station","0","0","0.00000000",1
"437S","19:13:00","19:13:00","70241","2","San Francisco Caltrain Station","0","0","4121.03122797",1
"437S","19:19:00","19:19:00","70231","3","San Francisco Caltrain Station","0","0","10016.37844470",1
"437S","19:23:00","19:23:00","70221","4","San Francisco Caltrain Station","0","0","13203.47293484",1
"437S","19:29:00","19:29:00","70211","5","San Francisco Caltrain Station","0","0","17517.67460050",1
"437S","19:33:00","19:33:00","70201","6","San Francisco Caltrain Station","0","0","20625.85835376",1
"437S","19:37:00","19:37:00","70191","7","San Francisco Caltrain Station","0","0","24569.44084406",1
"437S","19:42:00","19:42:00","70171","8","San Francisco Caltrain Station","0","0","27117.38716350",1
"437S","19:45:00","19:45:00","70161","9","San Francisco Caltrain Station","0","0","29128.14694540",1
"437S","19:49:00","19:49:00","70151","10","San Francisco Caltrain Station","0","0","30879.36353718",1
"437S","19:53:00","19:53:00","70141","11","San Francisco Caltrain Station","0","0","34731.21264587",1
"437S","19:58:00","19:58:00","70131","12","San Francisco Caltrain Station","0","0","38225.42262758",1
"437S","20:02:00","20:02:00","70121","13","San Francisco Caltrain Station","0","0","40210.94301198",1
"437S","20:05:00","20:05:00","70111","14","San Francisco Caltrain Station","0","0","42904.31535652",1
"437S","20:09:00","20:09:00","70101","15","San Francisco Caltrain Station","0","0","44893.88792117",1
"437S","20:12:00","20:12:00","70091","16","San Francisco Caltrain Station","0","0","47027.46164664",1
"437S","20:16:00","20:16:00","70081","17","San Francisco Caltrain Station","0","0","49351.87850081",1
"437S","20:20:00","20:20:00","70071","18","San Francisco Caltrain Station","0","0","51124.70670460",1
"437S","20:23:00","20:23:00","70061","19","San Francisco Caltrain Station","0","0","53675.25223130",1
"437S","20:28:00","20:28:00","70051","20","San Francisco Caltrain Station","0","0","57827.71502450",1
"437S","20:33:00","20:33:00","70041","21","San Francisco Caltrain Station","0","0","60796.69153017",1
"437S","20:39:00","20:39:00","70031","22","San Francisco Caltrain Station","0","0","67471.87589919",1
"437S","20:45:00","20:45:00","70021","23","San Francisco Caltrain Station","0","0","72890.33957530",1
"437S","20:52:00","20:52:00","70011","24","San Francisco Caltrain Station","0","0","75413.48537542",1
"439S","20:38:00","20:38:00","70261","1","San Francisco Caltrain Station","0","0","0.00000000",1
"439S","20:43:00","20:43:00","70241","2","San Francisco Caltrain Station","0","0","4121.03122797",1
"439S","20:49:00","20:49:00","70231","3","San Francisco Caltrain Station","0","0","10016.37844470",1
"439S","20:53:00","20:53:00","70221","4","San Francisco Caltrain Station","0","0","13203.47293484",1
"439S","20:59:00","20:59:00","70211","5","San Francisco Caltrain Station","0","0","17517.67460050",1
"439S","21:03:00","21:03:00","70201","6","San Francisco Caltrain Station","0","0","20625.85835376",1
"439S","21:07:00","21:07:00","70191","7","San Francisco Caltrain Station","0","0","24569.44084406",1
"439S","21:12:00","21:12:00","70171","8","San Francisco Caltrain Station","0","0","27117.38716350",1
"439S","21:15:00","21:15:00","70161","9","San Francisco Caltrain Station","0","0","29128.14694540",1
"439S","21:19:00","21:19:00","70151","10","San Francisco Caltrain Station","0","0","30879.36353718",1
"439S","21:23:00","21:23:00","70141","11","San Francisco Caltrain Station","0","0","34731.21264587",1
"439S","21:28:00","21:28:00","70131","12","San Francisco Caltrain Station","0","0","38225.42262758",1
"439S","21:32:00","21:32:00","70121","13","San Francisco Caltrain Station","0","0","40210.94301198",1
"439S","21:35:00","21:35:00","70111","14","San Francisco Caltrain Station","0","0","42904.31535652",1
"439S","21:39:00","21:39:00","70101","15","San Francisco Caltrain Station","0","0","44893.88792117",1
"439S","21:42:00","21:42:00","70091","16","San Francisco Caltrain Station","0","0","47027.46164664",1
"439S","21:46:00","21:46:00","70081","17","San Francisco Caltrain Station","0","0","49351.87850081",1
"439S","21:50:00","21:50:00","70071","18","San Francisco Caltrain Station","0","0","51124.70670460",1
"439S","21:53:00","21:53:00","70061","19","San Francisco Caltrain Station","0","0","53675.25223130",1
"439S","21:58:00","21:58:00","70051","20","San Francisco Caltrain Station","0","0","57827.71502450",1
"439S","22:03:00","22:03:00","70041","21","San Francisco Caltrain Station","0","0","60796.69153017",1
"439S","22:09:00","22:09:00","70031","22","San Francisco Caltrain Station","0","0","67471.87589919",1
"439S","22:15:00","22:15:00","70021","23","San Francisco Caltrain Station","0","0","72890.33957530",1
"439S","22:22:00","22:22:00","70011","24","San Francisco Caltrain Station","0","0","75413.48537542",1
"441S","22:08:00","22:08:00","70261","1","San Francisco Caltrain Station","0","0","0.00000000",1
"441S","22:13:00","22:13:00","70241","2","San Francisco Caltrain Station","0","0","4121.03122797",1
"441S","22:19:00","22:19:00","70231","3","San Francisco Caltrain Station","0","0","10016.37844470",1
"441S","22:23:00","22:23:00","70221","4","San Francisco Caltrain Station","0","0","13203.47293484",1
"441S","22:29:00","22:29:00","70211","5","San Francisco Caltrain Station","0","0","17517.67460050",1
"441S","22:33:00","22:33:00","70201","6","San Francisco Caltrain Station","0","0","20625.85835376",1
"441S","22:37:00","22:37:00","70191","7","San Francisco Caltrain Station","0","0","24569.44084406",1
"441S","22:42:00","22:42:00","70171","8","San Francisco Caltrain Station","0","0","27117.38716350",1
"441S","22:45:00","22:45:00","70161","9","San Francisco Caltrain Station","0","0","29128.14694540",1
"441S","22:49:00","22:49:00","70151","10","San Francisco Caltrain Station","0","0","30879.36353718",1
"441S","22:53:00","22:53:00","70141","11","San Francisco Caltrain Station","0","0","34731.21264587",1
"441S","22:58:00","22:58:00","70131","12","San Francisco Caltrain Station","0","0","38225.42262758",1
"441S","23:02:00","23:02:00","70121","13","San Francisco Caltrain Station","0","0","40210.94301198",1
"441S","23:05:00","23:05:00","70111","14","San Francisco Caltrain Station","0","0","42904.31535652",1
"441S","23:09:00","23:09:00","70101","15","San Francisco Caltrain Station","0","0","44893.88792117",1
"441S","23:12:00","23:12:00","70091","16","San Francisco Caltrain Station","0","0","47027.46164664",1
"441S","23:16:00","23:16:00","70081","17","San Francisco Caltrain Station","0","0","49351.87850081",1
"441S","23:20:00","23:20:00","70071","18","San Francisco Caltrain Station","0","0","51124.70670460",1
"441S","23:23:00","23:23:00","70061","19","San Francisco Caltrain Station","0","0","53675.25223130",1
"441S","23:28:00","23:28:00","70051","20","San Francisco Caltrain Station","0","0","57827.71502450",1
"441S","23:33:00","23:33:00","70041","21","San Francisco Caltrain Station","0","0","60796.69153017",1
"441S","23:39:00","23:39:00","70031","22","San Francisco Caltrain Station","0","0","67471.87589919",1
"441S","23:45:00","23:45:00","70021","23","San Francisco Caltrain Station","0","0","72890.33957530",1
"441S","23:52:00","23:52:00","70011","24","San Francisco Caltrain Station","0","0","75413.48537542",1
"443S","22:30:00","22:30:00","70261","1","San Francisco Caltrain Station","0","0","0.00000000",1
"443S","22:35:00","22:35:00","70241","2","San Francisco Caltrain Station","0","0","4121.03122797",1
"443S","22:40:00","22:40:00","70231","3","San Francisco Caltrain Station","0","0","10016.37844470",1
"443S","22:44:00","22:44:00","70221","4","San Francisco Caltrain Station","0","0","13203.47293484",1
"443S","22:49:00","22:49:00","70211","5","San Francisco Caltrain Station","0","0","17517.67460050",1
"443S","22:53:00","22:53:00","70201","6","San Francisco Caltrain Station","0","0","20625.85835376",1
"443S","22:57:00","22:57:00","70191","7","San Francisco Caltrain Station","0","0","24569.44084406",1
"443S","23:01:00","23:01:00","70171","8","San Francisco Caltrain Station","0","0","27117.38716350",1
"443S","23:04:00","23:04:00","70161","9","San Francisco Caltrain Station","0","0","29128.14694540",1
"443S","23:08:00","23:08:00","70151","10","San Francisco Caltrain Station","0","0","30879.36353718",1
"443S","23:12:00","23:12:00","70141","11","San Francisco Caltrain Station","0","0","34731.21264587",1
"443S","23:17:00","23:17:00","70131","12","San Francisco Caltrain Station","0","0","38225.42262758",1
"443S","23:21:00","23:21:00","70121","13","San Francisco Caltrain Station","0","0","40210.94301198",1
"443S","23:24:00","23:24:00","70111","14","San Francisco Caltrain Station","0","0","42904.31535652",1
"443S","23:28:00","23:28:00","70101","15","San Francisco Caltrain Station","0","0","44893.88792117",1
"443S","23:31:00","23:31:00","70091","16","San Francisco Caltrain Station","0","0","47027.46164664",1
"443S","23:35:00","23:35:00","70081","17","San Francisco Caltrain Station","0","0","49351.87850081",1
"443S","23:39:00","23:39:00","70071","18","San Francisco Caltrain Station","0","0","51124.70670460",1
"443S","23:42:00","23:42:00","70061","19","San Francisco Caltrain Station","0","0","53675.25223130",1
"443S","23:47:00","23:47:00","70051","20","San Francisco Caltrain Station","0","0","57827.71502450",1
"443S","23:52:00","23:52:00","70041","21","San Francisco Caltrain Station","0","0","60796.69153017",1
"443S","23:58:00","23:58:00","70031","22","San Francisco Caltrain Station","0","0","67471.87589919",1
"443S","24:03:00","24:03:00","70021","23","San Francisco Caltrain Station","0","0","72890.33957530",1
"443S","24:14:00","24:14:00","70011","24","San Francisco Caltrain Station","0","0","75413.48537542",1
"422S","8:07:00","8:07:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"422S","8:11:00","8:11:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"422S","8:18:00","8:18:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"422S","8:24:00","8:24:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"422S","8:30:00","8:30:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"422S","8:34:00","8:34:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"422S","8:38:00","8:38:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"422S","8:41:00","8:41:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"422S","8:45:00","8:45:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"422S","8:48:00","8:48:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
"422S","8:52:00","8:52:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"422S","8:56:00","8:56:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"422S","8:59:00","8:59:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"422S","9:04:00","9:04:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"422S","9:09:00","9:09:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"422S","9:12:00","9:12:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"422S","9:16:00","9:16:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"422S","9:20:00","9:20:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"422S","9:24:00","9:24:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"422S","9:29:00","9:29:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
"422S","9:34:00","9:34:00","70222","21","San Jose Diridon","0","0","62680.50386330",1
"422S","9:38:00","9:38:00","70232","22","San Jose Diridon","0","0","65870.44763674",1
"422S","9:44:00","9:44:00","70242","23","San Jose Diridon","0","0","71760.12776823",1
"422S","9:52:00","9:52:00","70262","24","San Jose Diridon","0","0","75885.41557321",1
"428S","12:37:00","12:37:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"428S","12:41:00","12:41:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"428S","12:48:00","12:48:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"428S","12:54:00","12:54:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"428S","13:00:00","13:00:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"428S","13:04:00","13:04:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"428S","13:08:00","13:08:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"428S","13:11:00","13:11:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"428S","13:15:00","13:15:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"428S","13:18:00","13:18:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
"428S","13:22:00","13:22:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"428S","13:26:00","13:26:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"428S","13:29:00","13:29:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"428S","13:34:00","13:34:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"428S","13:39:00","13:39:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"428S","13:42:00","13:42:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"428S","13:46:00","13:46:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"428S","13:50:00","13:50:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"428S","13:54:00","13:54:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"428S","13:59:00","13:59:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
"428S","14:04:00","14:04:00","70222","21","San Jose Diridon","0","0","62680.50386330",1
"428S","14:08:00","14:08:00","70232","22","San Jose Diridon","0","0","65870.44763674",1
"428S","14:14:00","14:14:00","70242","23","San Jose Diridon","0","0","71760.12776823",1
"428S","14:22:00","14:22:00","70262","24","San Jose Diridon","0","0","75885.41557321",1
"436S","18:37:00","18:37:00","70012","1","San Jose Diridon","0","0","0.00000000",1
"436S","18:41:00","18:41:00","70022","2","San Jose Diridon","0","0","2521.94934933",1
"436S","18:48:00","18:48:00","70032","3","San Jose Diridon","0","0","8397.84794911",1
"436S","18:54:00","18:54:00","70042","4","San Jose Diridon","0","0","15088.00922773",1
"436S","19:00:00","19:00:00","70052","5","San Jose Diridon","0","0","18052.86281224",1
"436S","19:04:00","19:04:00","70062","6","San Jose Diridon","0","0","22207.65488136",1
"436S","19:08:00","19:08:00","70072","7","San Jose Diridon","0","0","24756.82685364",1
"436S","19:11:00","19:11:00","70082","8","San Jose Diridon","0","0","26517.34540409",1
"436S","19:15:00","19:15:00","70092","9","San Jose Diridon","0","0","28824.02116118",1
"436S","19:18:00","19:18:00","70102","10","San Jose Diridon","0","0","30973.01328624",1
"436S","19:22:00","19:22:00","70112","11","San Jose Diridon","0","0","32977.87771354",1
"436S","19:26:00","19:26:00","70122","12","San Jose Diridon","0","0","35672.88249497",1
"436S","19:29:00","19:29:00","70132","13","San Jose Diridon","0","0","37663.76003304",1
"436S","19:34:00","19:34:00","70142","14","San Jose Diridon","0","0","41156.37815471",1
"436S","19:39:00","19:39:00","70152","15","San Jose Diridon","0","0","45007.32916855",1
"436S","19:42:00","19:42:00","70162","16","San Jose Diridon","0","0","46761.42143814",1
"436S","19:46:00","19:46:00","70172","17","San Jose Diridon","0","0","48771.61715206",1
"436S","19:50:00","19:50:00","70192","18","San Jose Diridon","0","0","51319.88705683",1
"436S","19:54:00","19:54:00","70202","19","San Jose Diridon","0","0","55259.57216779",1
"436S","19:59:00","19:59:00","70212","20","San Jose Diridon","0","0","58367.98644315",1
